@relation experiment_01-weka.filters.unsupervised.attribute.Remove-Rlast-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-Rlast-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.RemoveWithValues-S1.0-C49-Lfirst-last

@attribute X1_ActualPosition numeric
@attribute X1_ActualVelocity numeric
@attribute X1_ActualAcceleration numeric
@attribute X1_CommandPosition numeric
@attribute X1_CommandVelocity numeric
@attribute X1_CommandAcceleration numeric
@attribute X1_CurrentFeedback numeric
@attribute X1_DCBusVoltage numeric
@attribute X1_OutputCurrent numeric
@attribute X1_OutputVoltage numeric
@attribute X1_OutputPower numeric
@attribute Y1_ActualPosition numeric
@attribute Y1_ActualVelocity numeric
@attribute Y1_ActualAcceleration numeric
@attribute Y1_CommandPosition numeric
@attribute Y1_CommandVelocity numeric
@attribute Y1_CommandAcceleration numeric
@attribute Y1_CurrentFeedback numeric
@attribute Y1_DCBusVoltage numeric
@attribute Y1_OutputCurrent numeric
@attribute Y1_OutputVoltage numeric
@attribute Y1_OutputPower numeric
@attribute Z1_ActualPosition numeric
@attribute Z1_ActualVelocity numeric
@attribute Z1_ActualAcceleration numeric
@attribute Z1_CommandPosition numeric
@attribute Z1_CommandVelocity numeric
@attribute Z1_CommandAcceleration numeric
@attribute Z1_CurrentFeedback numeric
@attribute Z1_DCBusVoltage numeric
@attribute Z1_OutputCurrent numeric
@attribute Z1_OutputVoltage numeric
@attribute S1_ActualPosition numeric
@attribute S1_ActualVelocity numeric
@attribute S1_ActualAcceleration numeric
@attribute S1_CommandPosition numeric
@attribute S1_CommandVelocity numeric
@attribute S1_CommandAcceleration numeric
@attribute S1_CurrentFeedback numeric
@attribute S1_DCBusVoltage numeric
@attribute S1_OutputCurrent numeric
@attribute S1_OutputVoltage numeric
@attribute S1_OutputPower numeric
@attribute S1_SystemInertia numeric
@attribute M1_CURRENT_PROGRAM_NUMBER numeric
@attribute M1_sequence_number numeric
@attribute M1_CURRENT_FEEDRATE numeric
@attribute Machining_Process {0,1,2,3,4,5,6,7,8,9}
@attribute id numeric
@attribute feedrate numeric
@attribute clampPressure numeric
@attribute toolCondition numeric

@data
0.25,0.241913,0.463676,0.245614,0.242857,0.5,0.391683,0.172705,0.7,0.107704,0.12313,0.199766,0.395433,0.479338,0.199766,0.393204,0.5,0.55812,0.193741,0.6,0.062285,0.103973,0.013115,0.502686,0.495553,0.013115,0.5,0.5,0,0,0,0,0.653256,0.988862,0.237,0.653256,1,0,0.377263,0.303481,0.775,0.923077,0.325128,0,0.25,0.474074,0,7,1,0,0,1
0.232143,0.244023,0.463676,0.22807,0.242857,0.5,0.363564,0.229638,0.7,0.14034,0.126012,0.199766,0.393029,0.442537,0.199766,0.393204,0.5,0.59641,0.184663,0.7,0.082869,0.103677,0.013115,0.503174,0.500494,0.013115,0.5,0.5,0,0,0,0,0.654419,0.990718,0.503123,0.654419,1,0,0.395366,0.312342,0.8,0.915385,0.335618,0,0.25,0.474074,0,7,1,0,0,1
0.232143,0.243319,0.454485,0.22807,0.242857,0.5,0.352475,0.253609,0.7,0.127073,0.128735,0.199766,0.395132,0.479338,0.199766,0.393204,0.5,0.519658,0.196847,0.7,0.104234,0.104924,0.013115,0.503174,0.502964,0.013115,0.5,0.5,0,0,0,0,0.655581,0.992575,0.599,0.655814,1,0,0.343471,0.251266,0.75,0.892308,0.26918,0,0.25,0.474074,0,7,1,0,0,1
0.232143,0.247117,0.475184,0.22807,0.242857,0.5,0.351089,0.242713,0.7,0.158912,0.127316,0.199766,0.393029,0.442537,0.199766,0.393204,0.5,0.58188,0.183469,0.7,0.087819,0.10279,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.656744,0.992575,0.597333,0.656977,1,0,0.281921,0.237025,0.825,0.884615,0.255193,0,0.25,0.474074,0,7,1,0,0,1
0.232143,0.247539,0.486691,0.22807,0.242857,0.5,0.349505,0.210842,0.7,0.144319,0.124228,0.199766,0.393329,0.447132,0.199766,0.393204,0.5,0.591282,0.182513,0.7,0.079221,0.103085,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.65814,0.988862,0.281333,0.65814,1,0,0.395366,0.332278,0.8,0.915385,0.35485,0,0.25,0.474074,0,7,1,0,0,1
0.214286,0.246132,0.465993,0.210526,0.242857,0.5,0.360396,0.191501,0.7,0.115664,0.123175,0.199766,0.395433,0.479338,0.199766,0.393204,0.5,0.543419,0.205208,0.7,0.066975,0.10429,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.659302,0.992575,0.476667,0.659535,1,0,0.338643,0.264873,0.75,0.876923,0.286663,0,0.25,0.474074,0,7,1,0,0,1
0.214286,0.245429,0.470588,0.210526,0.242857,0.5,0.370891,0.178698,0.7,0.111817,0.123542,0.199766,0.395132,0.477022,0.199766,0.393204,0.5,0.557949,0.197802,0.7,0.056032,0.104607,0.013115,0.503174,0.500494,0.013115,0.5,0.5,0,0,0,0,0.660698,0.990718,0.495,0.660698,1,0,0.327782,0.284177,0.75,0.907692,0.307644,0,0.25,0.474074,0,7,1,0,0,1
0.214286,0.245429,0.46829,0.210526,0.242857,0.5,0.414653,0.137837,0.7,0.162892,0.121116,0.199766,0.393329,0.449449,0.199766,0.393204,0.5,0.576923,0.177258,0.7,0.090425,0.103128,0.013115,0.502686,0.495553,0.013115,0.5,0.5,0,0,0,0,0.66186,0.992575,0.532067,0.662093,1,0,0.300024,0.267722,0.825,0.907692,0.29016,0,0.25,0.474074,0,7,1,0,0,1
0.196429,0.243319,0.472886,0.192982,0.242857,0.5,0.356832,0.210569,0.7,0.122828,0.125463,0.199766,0.393329,0.447132,0.199766,0.393204,0.5,0.567521,0.174869,0.7,0.099283,0.103698,0.013115,0.502686,0.493083,0.013115,0.5,0.5,0,0,0,0,0.663023,0.992575,0.619667,0.663256,1,0,0.315713,0.261392,0.8,0.892308,0.281418,0,0.25,0.474074,0,7,1,0,0,1
0.178571,0.328411,0.445331,0.175439,0.328571,0.5,0.565743,0.15854,0.7,0.115929,0.12226,0.380841,0.39393,0.45864,0.380841,0.393204,0.5,0.506325,0.046345,0.7,0.046522,0.103994,0.024044,0.502686,0.493083,0.024044,0.5,0.5,0,0,0,0,0.960465,0.990718,0.424,0.960465,1,0,0.438812,0.297785,0.825,0.892308,0.318134,0,0.25,0.014815,0,7,1,0,0,1
0.178571,0.330239,0.463676,0.175439,0.328571,0.5,0.532475,0.143285,0.7,0.131318,0.121871,0.380841,0.394231,0.460938,0.380841,0.393204,0.5,0.496923,0.028667,0.6,0.05043,0.104057,0.024044,0.50293,0.495553,0.024044,0.5,0.5,0,0,0,0,0.960465,0.992575,0.4702,0.960465,1,0,0.343471,0.263924,0.825,0.892308,0.288412,0,0.25,0.222222,0,7,1,0,0,1
0.178571,0.331224,0.472886,0.175439,0.328571,0.5,0.552871,0.178425,0.7,0.12641,0.123427,0.380841,0.39393,0.456324,0.380841,0.393204,0.5,0.495385,0.020784,0.7,0.040399,0.103931,0.024044,0.502686,0.495553,0.024044,0.5,0.5,0,0,0,0,0.962791,0.990718,0.5048,0.962791,1,0,0.380883,0.296203,0.8,0.892308,0.319883,0,0.25,0.222222,0,7,1,0,0,1
0.196429,0.330942,0.472886,0.192982,0.328571,0.5,0.542574,0.18006,0.7,0.13636,0.123564,0.380841,0.394231,0.463235,0.380841,0.393204,0.5,0.478752,0.036789,0.7,0.028544,0.104015,0.024044,0.50293,0.495553,0.024044,0.5,0.5,0,0,0,0,0.962791,0.990718,0.396,0.962791,1,0,0.344678,0.305696,0.8,0.892308,0.330373,0,0.25,0.222222,0,7,1,0,0,1
0.196429,0.327707,0.465993,0.192982,0.328571,0.5,0.569505,0.233996,0.7,0.152279,0.126813,0.380841,0.39393,0.45864,0.380841,0.393204,0.5,0.468393,0.026278,0.7,0.033625,0.103931,0.024044,0.50293,0.495553,0.024044,0.5,0.5,0,0,0,0,0.965116,0.994431,0.706667,0.965116,1,0,0.269853,0.246203,0.8,0.876923,0.262186,0,0.25,0.222222,0,7,1,0,0,1
0.196429,0.327707,0.472886,0.192982,0.328571,0.5,0.565941,0.226641,0.7,0.156259,0.126173,0.380841,0.39393,0.460938,0.380841,0.393204,0.5,0.486085,0.022934,0.7,0.046262,0.103931,0.024044,0.503174,0.500494,0.024044,0.5,0.5,0,0,0,0,0.965116,0.988862,0.422,0.965116,1,0,0.429158,0.31962,0.8,0.9,0.34436,0,0.25,0.222222,0,7,1,0,0,1
0.214286,0.325598,0.445331,0.210526,0.328571,0.5,0.563168,0.175974,0.7,0.13636,0.122146,0.380841,0.394231,0.463235,0.380841,0.393204,0.5,0.500513,0.028906,0.7,0.040399,0.104015,0.024044,0.50293,0.495553,0.024044,0.5,0.5,0,0,0,0,0.967442,0.990718,0.459333,0.967442,1,0,0.350712,0.297152,0.8,0.892308,0.323379,0,0.25,0.222222,0,7,1,0,0,1
0.214286,0.32602,0.44761,0.210526,0.328571,0.5,0.566931,0.169709,0.7,0.130257,0.121208,0.380841,0.394231,0.463235,0.380841,0.393204,0.5,0.499829,0.026039,0.7,0.038445,0.104015,0.024044,0.502686,0.493083,0.024044,0.5,0.5,0,0,0,0,0.967442,0.992575,0.574,0.967442,1,0,0.314506,0.235127,0.825,0.892308,0.253444,0,0.25,0.222222,0,7,1,0,0,1
0.214286,0.327707,0.44989,0.210526,0.328571,0.5,0.532673,0.111141,0.7,0.126543,0.11908,0.380841,0.394231,0.463235,0.380841,0.393204,0.5,0.48812,0.022934,0.7,0.02633,0.1041,0.024044,0.50293,0.495553,0.024044,0.5,0.5,0,0,0,0,0.969767,0.988862,0.241667,0.969767,1,0,0.436399,0.341772,0.8,0.892308,0.36534,0,0.25,0.222222,0,7,1,0,0,1
0.214286,0.329817,0.456801,0.210526,0.328571,0.5,0.529703,0.131844,0.7,0.128267,0.120293,0.380841,0.39393,0.45864,0.380841,0.393204,0.5,0.478,0.037267,0.7,0.030238,0.104057,0.024044,0.502686,0.493083,0.024044,0.5,0.5,0,0,0,0,0.969767,0.992575,0.639667,0.969767,1,0,0.286749,0.27057,0.775,0.892308,0.286663,0,0.25,0.222222,0,7,1,0,0,1
0.232143,0.330239,0.459081,0.22807,0.328571,0.5,0.506337,0.129393,0.7,0.141666,0.120728,0.380841,0.39393,0.45864,0.380841,0.393204,0.5,0.484564,0.030339,0.7,0.032453,0.103931,0.024044,0.502686,0.493083,0.024044,0.5,0.5,0,0,0,0,0.972093,0.990718,0.518967,0.972093,1,0,0.368815,0.247785,0.825,0.907692,0.267431,0,0.25,0.222222,0,7,1,0,0,1
0.232143,0.325598,0.44989,0.22807,0.328571,0.5,0.535248,0.156361,0.7,0.142993,0.120865,0.380841,0.394231,0.463235,0.380841,0.393204,0.5,0.508547,0.063545,0.6,0.065282,0.103973,0.013115,0.502686,0.495553,0.013115,0.5,0.5,0,0,0,0,0.816279,0.990718,0.475633,0.816279,1,0,0.397779,0.332278,0.725,0.884615,0.361843,0,0.25,0.014815,0,7,1,0,0,1
0.232143,0.327004,0.4775,0.22807,0.328571,0.5,0.573069,0.208935,0.7,0.115133,0.124045,0.380841,0.394231,0.460938,0.380841,0.393204,0.5,0.458325,0.080745,0.7,0.037794,0.104015,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.816279,0.990718,0.339333,0.816279,1,0,0.388125,0.275,0.825,0.9,0.297154,0,0.25,0.525926,0,7,1,0,0,1
0.232143,0.327989,0.44761,0.22807,0.328571,0.5,0.546139,0.131844,0.7,0.104122,0.120064,0.380841,0.394231,0.463235,0.380841,0.393204,0.5,0.486821,0.0387,0.7,0.041963,0.103888,0.013115,0.502686,0.495553,0.013115,0.5,0.5,0,0,0,0,0.818605,0.988862,0.295,0.818605,1,0,0.363987,0.27943,0.8,0.930769,0.298902,0,0.25,0.525926,0,7,1,0,0,1
0.25,0.329817,0.456801,0.245614,0.328571,0.5,0.543762,0.173795,0.7,0.116195,0.123702,0.380841,0.394531,0.467831,0.380841,0.393204,0.5,0.483812,0.020067,0.6,0.025678,0.103994,0.013115,0.503174,0.500494,0.013115,0.5,0.5,0,0,0,0,0.818605,0.992575,0.535333,0.818605,1,0,0.327782,0.296519,0.725,0.892308,0.321631,0,0.25,0.525926,0,7,1,0,0,1
0.25,0.327426,0.433824,0.245614,0.328571,0.5,0.551287,0.117952,0.7,0.110358,0.119927,0.380841,0.39393,0.460938,0.380841,0.393204,0.5,0.495385,0.037267,0.7,0.035449,0.10391,0.013115,0.50293,0.495553,0.013115,0.5,0.5,0,0,0,0,0.82093,0.988862,0.307667,0.82093,1,0,0.433985,0.312342,0.8,0.892308,0.332121,0,0.25,0.525926,0,7,1,0,0,1
0.25,0.33052,0.459081,0.245614,0.328571,0.5,0.528911,0.153364,0.7,0.120042,0.122237,0.380841,0.394231,0.463235,0.380841,0.393204,0.5,0.485111,0.046106,0.7,0.001877,0.104015,0.013115,0.502686,0.495553,0.013115,0.5,0.5,0,0,0,0,0.823256,0.992575,0.488133,0.823256,1,0,0.287956,0.284494,0.75,0.892308,0.307644,0,0.25,0.525926,0,7,1,0,0,1
0.267857,0.331224,0.488971,0.263158,0.328571,0.5,0.571287,0.196677,0.7,0.107174,0.124731,0.380841,0.394231,0.463235,0.380841,0.393204,0.5,0.460564,0.090301,0.6,0.030499,0.103931,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.823256,0.988862,0.304,0.823256,1,0,0.441226,0.338608,0.8,0.876923,0.361843,0,0.25,0.525926,0,7,1,0,0,1
0.267857,0.33052,0.479779,0.263158,0.328571,0.5,0.589505,0.248161,0.7,0.131849,0.127431,0.380841,0.394231,0.463235,0.380841,0.393204,0.5,0.487368,0.029623,0.7,0.010045,0.103994,0.013115,0.502686,0.495553,0.013115,0.5,0.5,0,0,0,0,0.825581,0.988862,0.345667,0.825581,1,0,0.425537,0.329114,0.775,0.907692,0.351353,0,0.25,0.525926,0,7,1,0,0,1
0.267857,0.329114,0.493566,0.263158,0.328571,0.5,0.573663,0.217652,0.7,0.123226,0.125646,0.380841,0.394231,0.460938,0.380841,0.393204,0.5,0.48306,0.078595,0.7,0.009303,0.10391,0.013115,0.503174,0.502964,0.013115,0.5,0.5,0,0,0,0,0.825581,0.988862,0.442333,0.825581,1,0,0.362781,0.310443,0.825,0.915385,0.335618,0,0.25,0.525926,0,7,1,0,0,1
0.267857,0.33052,0.500441,0.263158,0.328571,0.5,0.576436,0.242713,0.7,0.130257,0.127774,0.380841,0.394531,0.467831,0.380841,0.393204,0.5,0.49188,0.097946,0.7,0.044438,0.10391,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.827907,0.992575,0.489167,0.827907,1,0,0.306058,0.271835,0.8,0.930769,0.295405,0,0.25,0.525926,0,7,1,0,0,1
0.321429,0.28481,0.443015,0.315789,0.285714,0.5,0.510891,0.118496,0.7,0.085815,0.112331,0.125,0.429688,0.467831,0.125,0.429612,0.5,0.57641,0.237936,0.7,0.146703,0.119104,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.614651,0.990718,0.429,0.614884,1,0,0.370022,0.281013,0.75,0.907692,0.304147,0,0.25,0.014815,0,7,1,0,0,1
0.321429,0.284459,0.440735,0.315789,0.285714,0.5,0.537228,0.106238,0.7,0.064589,0.112514,0.128505,0.429327,0.467831,0.128505,0.429612,0.5,0.6,0.271381,0.6,0.142795,0.119294,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.615814,0.994431,0.702,0.616047,1,0,0.249336,0.233228,0.75,0.892308,0.248199,0,0.25,0.466667,0,7,1,0,0,1
0.321429,0.284107,0.43614,0.315789,0.285714,0.5,0.527525,0.10869,0.7,0.066977,0.112148,0.132009,0.427885,0.451728,0.132009,0.429612,0.5,0.589744,0.208313,0.7,0.132373,0.115554,0.013115,0.50293,0.500494,0.013115,0.5,0.5,0,0,0,0,0.617209,0.988862,0.500833,0.617209,1,0,0.391745,0.31962,0.75,0.915385,0.346108,0,0.25,0.466667,0,7,1,0,0,1
0.321429,0.28481,0.443015,0.315789,0.285714,0.5,0.552673,0.102424,0.7,0.046148,0.112331,0.135514,0.428846,0.45864,0.135514,0.429612,0.5,0.589402,0.218825,0.7,0.125468,0.116568,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.618372,0.990718,0.412667,0.618605,1,0,0.400193,0.31962,0.75,0.869231,0.347856,0,0.25,0.466667,0,7,1,0,0,1
0.321429,0.284459,0.43614,0.315789,0.285714,0.5,0.520594,0.096431,0.7,0.081039,0.112011,0.139019,0.429928,0.444853,0.139019,0.429612,0.5,0.559658,0.136168,0.6,0.117782,0.112743,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.619535,0.994431,0.628,0.619767,1,0,0.261405,0.23481,0.775,0.9,0.255193,0,0.25,0.466667,0,7,1,0,0,1
0.321429,0.284459,0.440735,0.315789,0.285714,0.5,0.52396,0.100518,0.7,0.072946,0.112652,0.142523,0.43149,0.447132,0.142523,0.429612,0.5,0.576239,0.18538,0.7,0.118173,0.115934,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.62093,0.988862,0.284333,0.62093,1,0,0.392952,0.332278,0.75,0.915385,0.35485,0,0.25,0.466667,0,7,1,0,0,1
0.321429,0.28481,0.443015,0.315789,0.285714,0.5,0.526337,0.096159,0.7,0.070956,0.112011,0.146028,0.432091,0.456324,0.146028,0.429612,0.5,0.550769,0.171524,0.7,0.125468,0.114751,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.622093,0.992575,0.545,0.622326,1,0,0.320541,0.266772,0.75,0.9,0.286663,0,0.25,0.466667,0,7,1,0,0,1
0.321429,0.284107,0.433824,0.315789,0.285714,0.5,0.540198,0.104876,0.7,0.065517,0.112514,0.149533,0.433293,0.467831,0.149533,0.429612,0.5,0.575214,0.27377,0.6,0.153217,0.121936,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.623256,0.992575,0.558,0.623488,1,0,0.333816,0.248734,0.775,0.923077,0.265683,0,0.25,0.466667,0,7,1,0,0,1
0.321429,0.284107,0.43614,0.315789,0.285714,0.5,0.486139,0.094797,0.7,0.111286,0.112011,0.153037,0.431851,0.472426,0.153037,0.429612,0.5,0.582564,0.27377,0.6,0.151914,0.120731,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.624651,0.988862,0.364667,0.624651,1,0,0.379677,0.348101,0.75,0.907692,0.37583,0,0.25,0.466667,0,7,1,0,0,1
0.321429,0.285865,0.491287,0.315789,0.283243,0.49887,0.432079,0.044674,0.7,0.04774,0.112331,0.156542,0.429688,0.45864,0.156542,0.429612,0.499937,0.595214,0.22838,0.6,0.137584,0.118068,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.625814,0.992575,0.621,0.626047,1,0,0.307265,0.256962,0.75,0.9,0.277922,0,0.25,0.466667,0,7,1,0,0,1
0.285714,0.324191,0.493566,0.280702,0.322857,0.49944,0.570495,0.217379,0.7,0.123359,0.124594,0.030374,0.413221,0.477022,0.030374,0.411286,0.500985,0.547009,0.160774,0.7,0.099023,0.109024,0.024044,0.50293,0.498024,0.024044,0.5,0.5,0,0,0,0,0.732558,0.990718,0.535667,0.732558,1,0,0.354333,0.299367,0.825,0.915385,0.323379,0,0.25,0.014815,0,7,1,0,0,1
0.303571,0.324191,0.479779,0.298246,0.321143,0.499365,0.529109,0.13702,0.7,0.088866,0.119721,0.031542,0.414663,0.477022,0.031542,0.413592,0.50094,0.591111,0.254658,0.7,0.118564,0.114391,0.024044,0.50293,0.498024,0.024044,0.5,0.5,0,0,0,0,0.734884,0.992575,0.546333,0.734884,1,0,0.289162,0.273101,0.85,0.884615,0.293657,0,0.25,0.148148,0,7,1,0,0,1
0.303571,0.320675,0.495846,0.298246,0.319286,0.499295,0.540198,0.18115,0.7,0.116991,0.121528,0.033879,0.418269,0.470147,0.033879,0.415898,0.50089,0.522393,0.126374,0.7,0.073228,0.10877,0.024044,0.502686,0.495553,0.024044,0.5,0.5,0,0,0,0,0.734884,0.988862,0.370333,0.737209,1,0,0.373642,0.274051,0.85,0.923077,0.293657,0,0.25,0.148148,0,7,1,0,0,1
0.303571,0.319269,0.493566,0.298246,0.317143,0.49923,0.575842,0.199946,0.7,0.087672,0.120659,0.036215,0.419832,0.45864,0.036215,0.417961,0.500835,0.566325,0.198041,0.7,0.110878,0.112299,0.024044,0.502686,0.495553,0.024044,0.5,0.5,0,0,0,0,0.737209,0.990718,0.447333,0.737209,1,0,0.315713,0.299684,0.825,0.907692,0.325128,0,0.25,0.148148,0,7,1,0,0,1
0.303571,0.316878,0.495846,0.298246,0.314857,0.49917,0.556634,0.200218,0.7,0.107837,0.12059,0.038551,0.421635,0.477022,0.038551,0.419903,0.50077,0.56188,0.188963,0.7,0.109836,0.112553,0.024044,0.50293,0.495553,0.024044,0.5,0.5,0,0,0,0,0.739535,0.994431,0.749667,0.739535,1,0,0.279508,0.242089,0.85,0.884615,0.253444,0,0.25,0.148148,0,7,1,0,0,1
0.303571,0.314768,0.502757,0.298246,0.312429,0.499115,0.548119,0.214928,0.7,0.099744,0.12027,0.040888,0.424639,0.467831,0.042056,0.421723,0.500705,0.523761,0.111801,0.7,0.070623,0.109594,0.024044,0.50293,0.500494,0.024044,0.5,0.5,0,0,0,0,0.739535,0.988862,0.395667,0.739535,1,0,0.398986,0.283228,0.85,0.930769,0.304147,0,0.25,0.148148,0,7,1,0,0,1
0.321429,0.312658,0.495846,0.315789,0.309857,0.499065,0.520792,0.109235,0.7,0.065783,0.116449,0.044393,0.421875,0.45864,0.044393,0.423301,0.50064,0.569573,0.175585,0.6,0.116089,0.111729,0.024044,0.50293,0.495553,0.024044,0.5,0.5,0,0,0,0,0.74186,0.992575,0.607667,0.74186,1,0,0.290369,0.293671,0.825,0.9,0.318134,0,0.25,0.148148,0,7,1,0,0,1
0.321429,0.311252,0.500441,0.315789,0.307,0.49902,0.549703,0.161264,0.7,0.079182,0.117822,0.046729,0.428846,0.488493,0.047897,0.424757,0.500565,0.580855,0.288103,0.7,0.149309,0.121471,0.024044,0.50293,0.495553,0.024044,0.5,0.5,0,0,0,0,0.74186,0.992575,0.593,0.74186,1,0,0.289162,0.246835,0.85,0.892308,0.265683,0,0.25,0.148148,0,7,1,0,0,1
0.321429,0.307314,0.495846,0.315789,0.304143,0.49898,0.496436,0.14274,0.7,0.092713,0.115992,0.050234,0.426082,0.456324,0.050234,0.426092,0.50049,0.600513,0.252269,0.6,0.133676,0.117921,0.024044,0.502686,0.495553,0.024044,0.5,0.5,0,0,0,0,0.744186,0.988862,0.219667,0.744186,1,0,0.385711,0.308228,0.85,0.907692,0.330373,0,0.25,0.148148,0,7,1,0,0,1
0.321429,0.304782,0.502757,0.315789,0.301143,0.498945,0.49604,0.148461,0.7,0.089397,0.114642,0.053738,0.427885,0.465533,0.053738,0.427184,0.500412,0.56359,0.172957,0.7,0.118303,0.113905,0.024044,0.50293,0.495553,0.024044,0.5,0.5,0,0,0,0,0.744186,0.992575,0.726333,0.744186,1,0,0.278301,0.263291,0.85,0.923077,0.277922,0,0.25,0.148148,0,7,1,0,0,1
0.321429,0.300985,0.500441,0.315789,0.298143,0.498915,0.535842,0.171888,0.7,0.069895,0.115031,0.057243,0.428486,0.481618,0.057243,0.428034,0.500331,0.564103,0.18323,0.7,0.12599,0.115955,0.024044,0.50293,0.498024,0.024044,0.5,0.5,0,0,0,0,0.746512,0.990718,0.483967,0.746512,1,0,0.355539,0.268354,0.85,0.907692,0.29016,0,0.25,0.148148,0,7,1,0,0,1
0.285714,0.327707,0.498162,0.280702,0.326429,0.499647,0.605743,0.20948,0.7,0.071354,0.123313,0.026869,0.405649,0.467831,0.026869,0.404587,0.50108,0.561538,0.211658,0.7,0.095505,0.107671,0.002186,0.503174,0.500494,0.002186,0.5,0.5,0,0,0,0,0.418837,0.992575,0.702,0.418837,1,0,0.314506,0.291772,0.825,0.915385,0.311141,0,0.25,0.014815,0,7,1,0,0,1
0.285714,0.325176,0.44989,0.280702,0.325286,0.49957,0.553267,0.145737,0.7,0.099346,0.120339,0.028037,0.406851,0.449449,0.028037,0.407039,0.50105,0.562393,0.167702,0.7,0.088992,0.106974,0.002186,0.502686,0.495553,0.002186,0.5,0.5,0,0,0,0,0.42,0.992575,0.564,0.420233,1,0,0.304852,0.301266,0.725,0.892308,0.326876,0,0.25,0.755556,0,7,1,0,0,1
0.285714,0.324191,0.465993,0.280702,0.324,0.49949,0.582178,0.261782,0.7,0.137686,0.127156,0.029206,0.410817,0.460938,0.029206,0.409587,0.501015,0.55265,0.201147,0.6,0.124296,0.110101,0.002186,0.50293,0.495553,0.002186,0.5,0.5,0,0,0,0,0.421163,0.992575,0.488733,0.421395,1,0,0.300024,0.257278,0.775,0.907692,0.27967,0,0.25,0.755556,0,7,1,0,0,1
0.285714,0.319972,0.438419,0.280702,0.322429,0.499415,0.556832,0.152275,0.7,0.110756,0.119927,0.030374,0.410457,0.440257,0.030374,0.412015,0.50097,0.531453,0.074056,0.7,0.075573,0.106298,0.002186,0.502686,0.493083,0.002186,0.5,0.5,0,0,0,0,0.422558,0.988862,0.260333,0.422558,1,0,0.391745,0.332278,0.775,0.9,0.356598,0,0.25,0.755556,0,7,1,0,0,1
0.303571,0.320956,0.461397,0.298246,0.320714,0.499345,0.588317,0.250885,0.7,0.123359,0.125006,0.03271,0.416827,0.465533,0.03271,0.41432,0.500925,0.592137,0.266603,0.7,0.114525,0.113588,0.002186,0.50293,0.500494,0.002186,0.5,0.5,0,0,0,0,0.423721,0.992575,0.669,0.423953,1,0,0.289162,0.262025,0.725,0.907692,0.281418,0,0.25,0.755556,0,7,1,0,0,1
0.303571,0.320956,0.46829,0.298246,0.318714,0.499275,0.574059,0.221738,0.7,0.117123,0.122992,0.035047,0.415264,0.454044,0.035047,0.416505,0.500875,0.549573,0.164596,0.7,0.118173,0.111031,0.002186,0.50293,0.500494,0.002186,0.5,0.5,0,0,0,0,0.424884,0.990718,0.463,0.425116,1,0,0.348298,0.267405,0.775,0.923077,0.288412,0,0.25,0.755556,0,7,1,0,0,1
0.303571,0.315752,0.443015,0.298246,0.316571,0.499215,0.533861,0.132661,0.7,0.109296,0.11876,0.037383,0.417067,0.449449,0.037383,0.418568,0.500815,0.556239,0.166507,0.7,0.123124,0.112109,0.002186,0.50293,0.498024,0.002186,0.5,0.5,0,0,0,0,0.426279,0.990718,0.458333,0.426279,1,0,0.377263,0.303797,0.75,0.9,0.330373,0,0.25,0.755556,0,7,1,0,0,1
0.303571,0.313361,0.440735,0.298246,0.314143,0.499155,0.54297,0.152002,0.7,0.103194,0.118714,0.03972,0.420913,0.460938,0.03972,0.420388,0.500755,0.634017,0.309603,0.6,0.115958,0.118343,0.002186,0.502686,0.495553,0.002186,0.5,0.5,0,0,0,0,0.427442,0.990718,0.564333,0.427674,1,0,0.324161,0.284494,0.75,0.915385,0.307644,0,0.25,0.755556,0,7,1,0,0,1
0.303571,0.311533,0.44989,0.298246,0.311714,0.4991,0.557624,0.182784,0.7,0.104786,0.11995,0.042056,0.421875,0.45864,0.042056,0.422209,0.50069,0.56547,0.190635,0.7,0.119606,0.113863,0.002186,0.502686,0.495553,0.002186,0.5,0.5,0,0,0,0,0.428605,0.992575,0.4777,0.428837,1,0,0.258991,0.274051,0.75,0.907692,0.295405,0,0.25,0.755556,0,7,1,0,0,1
